CODE,LATITUDE,LONGITUDE,LAST MODIFIED DATE,ID,POSTAL CODE
RT01175956,19.7709026,85.2221888,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175957,19.7625119,85.2149441,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175958,19.7709083,85.2221693,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175959,19.7709039,85.2221567,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175960,19.7625108,85.214947,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175961,19.7624711,85.2149626,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175963,19.762512,85.2149446,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT00590851,20.4474965,85.9075206,20-01-2021 00:00,"b7a764af-8a81-4db4-a64e-fe2412a8f993
",753013
RT00590852,20.3148748,85.8160811,23-12-2020 00:00,"e584beb8-bf46-42b3-b340-040ea3e7fb14
",751023
RT00590853,20.3125197,85.813956,23-12-2020 00:00,"9011f2bb-91f6-458b-92a5-bcbd6217a17a
",751023
RT00590854,20.4299031,86.0302553,20-01-2021 00:00,"ea75a095-4d12-428f-ba5d-aad5967fb55a
",754100
RT00590855,20.3125656,85.8139066,23-12-2020 00:00,"e1b23bcb-c649-4f89-b106-af5792c76d65
",751023
RT00590856,20.3096221,85.8339958,06-01-2021 00:00,"ea0c386b-6cab-430c-9b05-ea9ebd2795fe
",751013
RT00590857,20.3125171,85.8139597,23-12-2020 00:00,"4c5cd656-4ad2-41c2-a970-768400c8f385
",751023
RT00590858,20.3125582,85.8139238,23-12-2020 00:00,"0cfa51da-c08e-42bb-a283-bf04eaf56a0e
",751023
RT00590859,20.4299095,86.0301706,20-01-2021 00:00,"503ee985-7e25-49b6-8638-8b93ca92c359
",754100
RT00590860,20.3125375,85.8139542,23-12-2020 00:00,"fd4357f6-4018-4229-bbbd-0a282f051b51
",751023
RT00590861,20.3101406,85.8340341,14-04-2021 00:00,"a4fec026-970e-4e5f-ad66-f626c9979762
",751005
RT00590862,20.3112696,85.8122215,23-12-2020 00:00,"21544b2b-19a9-491c-98bc-5fe4b3e55054
",751013
RT00590863,20.3075719,85.8177268,03-03-2021 00:00,"bd8a2e0f-1a77-4561-a9dd-8898f36d5d50
",751013
RT00590864,20.317649,85.8118906,23-12-2020 00:00,"fa728cf0-4f7f-4c4c-86a7-dbd75ffa282c
",751023
RT00590865,20.3178063,85.8119821,23-12-2020 00:00,"e51b5ef2-0fb1-4a1e-be3c-efa4de4b49e2
",751023
RT00590866,20.3185315,85.8200502,23-12-2020 00:00,"3e95f509-3c9f-447e-8b79-c6f5b2e29704
",751016
RT00590867,20.3101255,85.8340256,23-12-2020 00:00,"69aea33c-ee7f-4f8e-aaa9-f0852852403a
",751013
